timestamp,coal_flow_furnace_t_h,vazao_ar_total_knm3_h,vazao_ar_prim_total_knm3_h,temp_hot_pri_air_in_preaq_ar_saida,tau_densa,tau_diluida,tau_backpass,o2_excess_pct,delta_proxy
2023-08-23 09:00:00,69.307,833.611,461.896,278.864,-0.1381517894816251,0.7114735874845124,0.3762445994083352,3.243,-1.1642600876820357
2023-08-23 10:00:00,69.211,835.268,461.227,283.311,-0.1135796145704214,0.7165842237440877,0.4387212079311681,3.224,-1.1643856904221197
2023-08-23 11:00:00,68.864,822.498,458.566,294.069,0.0716932450426575,0.816615556288692,0.4789674659673678,3.286,-1.1641296540673334
2023-08-23 12:00:00,69.023,825.024,454.169,273.181,-0.1344394570735418,0.6382681663386921,0.2389579305643072,3.249,-1.1642842420551287
2023-08-23 13:00:00,68.726,822.536,459.372,275.407,-0.1348689638278599,0.6173895490803568,0.3715893772573932,3.206,-1.1642721648685823
2023-08-23 14:00:00,67.86500000000001,824.254,457.16,279.902,-0.1996617161502427,0.5854305645190392,0.4459698683913695,3.256,-1.1640837607584569
2023-08-23 15:00:00,66.319,837.032,529.788,283.014,-0.3429676318706569,0.5840152381267494,0.5231082246582947,3.266,-1.1637093679755144
2023-08-23 16:00:00,67.93,830.274,458.706,290.565,-0.1706908321909755,0.6661462433581579,0.5310176956282056,3.065,-1.163849463339454
2023-08-23 17:00:00,67.948,810.965,458.576,291.453,-0.1117636073885585,0.6845706595488794,0.4011387799870685,3.239,-1.1639315882079704
2023-08-23 18:00:00,66.405,822.415,455.639,272.233,-0.1493146121398818,0.6434796621889071,0.2366487738896338,3.257,-1.164103084256931
2023-08-23 19:00:00,68.209,842.453,462.358,279.799,0.0308168959459038,0.8502554509235783,0.5016071665811815,3.124,-1.1049120788028746
2023-08-23 20:00:00,66.4,831.645,447.142,279.754,-0.1221052449490577,0.6613915078150429,0.3741108351498084,3.247,-1.163936419082589
2023-08-23 21:00:00,67.11,837.386,450.671,282.866,-0.0785107404396629,0.7012556871266403,0.4276789220884287,3.246,-1.1640837607584569
2023-08-23 22:00:00,67.40299999999999,838.602,448.09,287.264,-0.1637167436023709,0.6204010822089169,0.4516622017716661,3.215,-1.16379390828134
2023-08-23 23:00:00,70.026,850.416,457.362,292.59,-0.249714350433782,0.6101536871047895,0.5173038998937028,3.25,-1.1640354520122704
2023-08-24 00:00:00,71.30799999999999,853.355,458.355,301.263,-0.2652592795582179,0.5999729629570579,0.6114438210617513,3.259,-1.016698548288578
2023-08-24 01:00:00,70.74000000000001,826.773,452.607,287.469,-0.2443757242892465,0.6430183954520371,0.2596933520204625,3.24,-1.1637649230336284
2023-08-24 02:00:00,71.477,842.167,453.145,271.754,-0.439673494192996,0.4844983991739073,0.1342604230714084,3.256,-1.0608053135457265
2023-08-24 03:00:00,72.337,836.484,456.76,273.935,-0.3962766222126341,0.4640946720368037,0.2005255827569958,3.285,-1.1636248276696888
2023-08-24 04:00:00,73.363,836.847,458.996,277.347,-0.3577368846102276,0.5287340999418987,0.2773678772346484,3.246,-1.1640499446361263
2023-08-24 05:00:00,74.311,844.646,461.568,280.86,-0.3016005763747976,0.5880034607464233,0.3788904789280258,3.224,-1.164134484941952
2023-08-24 06:00:00,73.02799999999999,856.79,458.485,286.74,-0.3065329458317062,0.5842884009632643,0.4229124530371395,3.224,-1.164064437259982
2023-08-24 07:00:00,71.34,813.906,453.877,289.108,-0.375588767545581,0.59470178520067,0.2574115193216331,3.304,-1.1563699716028808
2023-08-24 08:00:00,73.482,832.509,475.853,270.235,-0.4807366007564017,0.4691906379116786,0.0900862864769318,3.256,-1.1343165889743063
2023-08-24 09:00:00,72.63499999999999,827.835,485.03,272.713,-0.4569310656980672,0.5225580287881239,0.2020564558994157,3.234,-1.1636610592293284
2023-08-24 10:00:00,75.267,841.052,490.848,277.359,-0.4160804811947869,0.4895303568288964,0.3074346808438805,3.234,-1.16369004447704
2023-08-24 11:00:00,74.68100000000001,839.099,497.026,281.111,-0.3627770098535262,0.541482942058087,0.3515925717616839,3.237,-1.1637093679755144
2023-08-24 12:00:00,74.082,838.353,496.651,286.091,-0.2947859800488519,0.5960706088826031,0.4309996051589761,3.218,-1.0699942229742987
2023-08-24 13:00:00,75.13499999999999,869.946,490.788,298.707,-0.1094250194029098,0.7540916417100618,0.5252681244083381,3.231,-1.16417554737621
2023-08-24 14:00:00,73.09700000000001,812.207,485.381,278.328,-0.1328176604595458,0.6745257338184948,0.2129957275690644,3.237,-1.1639412499572075
2023-08-24 15:00:00,70.14,823.05,470.302,273.478,-0.3501336811072578,0.5771703424979298,0.1334894600071963,3.243,-1.163953327143754
2023-08-24 16:00:00,71.372,835.262,475.209,277.039,-0.3232642605405492,0.5632719373356282,0.2152902606280141,3.243,-1.0277252396028655
2023-08-24 17:00:00,71.449,836.743,469.976,280.598,-0.3685024243077439,0.5684914067524409,0.2960067759906948,3.205,-1.1638301398409796
2023-08-24 18:00:00,70.616,835.614,474.673,284.598,-0.3539019408199125,0.6464137208441202,0.3677232768964149,3.211,-1.1637649230336284
2023-08-24 19:00:00,72.503,853.772,478.653,293.921,-0.2751336562430697,0.7052420428346918,0.3239301042214902,3.286,-1.163880864024475
2023-08-24 20:00:00,70.488,829.075,472.888,272.587,-0.3510500147222984,0.6027761241744632,0.1601353166037244,3.222,-1.1636610592293284
2023-08-24 21:00:00,70.666,832.316,472.931,274.026,-0.3532395639625981,0.6193879920175931,0.1941757179623405,3.227,-1.1563699716028808
2023-08-24 22:00:00,71.09299999999999,839.585,474.732,277.541,-0.4245672199421839,0.5953886371028061,0.2473224013143141,3.25,-1.1526944078314514
2023-08-24 23:00:00,70.34700000000001,835.755,470.412,281.692,-0.4046706234084029,0.5727476380471408,0.3006322461314575,3.187,-1.16379390828134
2023-08-25 00:00:00,70.64,869.89,468.35,288.266,-0.2630872307975608,0.7230880872236801,0.4200564613670398,3.23,-1.1639823123914657
2023-08-25 01:00:00,71.673,858.731,471.679,292.261,-0.2847420972550911,0.6530771974653594,0.3440232203597472,3.3,-1.1641079151315497
2023-08-25 02:00:00,71.985,874.656,476.269,274.585,-0.3684720135872975,0.5784061644372578,0.1875973813482826,3.23,-1.1638132317798144
2023-08-25 03:00:00,51.633,667.709,390.423,264.29,-1.6013931816256408,-0.5751296637066442,-0.7620345805992802,3.554,-1.4910790419199411
2023-08-31 02:00:00,48.9,708.564,461.51,256.645,-0.4151026860664662,0.5058489138826264,-0.0358173401176081,5.825,-2.5368074742647804
2023-08-31 03:00:00,60.367,712.385,434.775,287.48,0.050958543531771,0.7081483868786004,0.6350455398670366,3.984,-2.6202526972192923
2023-08-31 04:00:00,72.136,835.934,452.526,309.195,0.1905048427461151,0.9244598702147974,1.39540932802755,3.434,-1.3667989226259871
2023-08-31 05:00:00,80.445,899.881,517.239,282.593,0.2024807930636092,0.990338211249458,0.948050151422251,3.116,-1.1629026119142067
2023-08-31 06:00:00,85.32499999999999,908.681,544.935,285.453,0.3503772862569668,1.148927831940591,0.7474549466553004,3.194,-1.1633784530641398
2023-08-31 07:00:00,86.432,919.412,553.885,277.005,0.3116234133243473,1.1698746647853833,0.7488884950415361,3.098,-1.163508886678842
2023-08-31 08:00:00,85.62700000000001,912.712,559.823,282.787,-0.0487387167640578,0.9068945481594278,0.7971047948497012,3.35,-1.1634485007461095
2023-08-31 09:00:00,85.631,923.692,559.863,288.163,-0.0652510080564402,0.877374046891714,0.8268103029510274,3.483,-0.9266472358885672
2023-08-31 10:00:00,74.229,828.198,515.819,293.091,-0.457791129507837,0.5947671172275653,0.5950736418764239,3.306,-1.001996293202862
2023-08-31 11:00:00,74.265,807.644,509.405,282.228,-0.4975867361550387,0.653392290069548,0.3195643345571969,3.348,-0.945025054745712
2023-08-31 12:00:00,72.475,809.428,484.384,275.156,-0.3999715776825549,0.6568263147450583,0.1716838142611448,3.351,-1.0773453505171566
2023-08-31 13:00:00,73.391,818.329,489.761,270.748,-0.4412784524971496,0.6916090911090861,0.1675347448721253,3.451,-1.164030621137652
2023-08-31 14:00:00,81.273,892.804,534.851,278.556,0.0551053081548911,0.9718395135977586,0.5778594573269593,3.157,-1.0387519309171522
2023-08-31 15:00:00,84.899,908.924,556.092,284.53,0.0359541046905526,0.988103297068965,0.6836227895340442,3.185,-0.4304461267456505
2023-08-31 16:00:00,84.483,941.19,559.441,282.057,0.1196577541075866,1.02146829412179,0.6816225683049265,3.101,-0.7428690473171166
2023-08-31 17:00:00,81.429,928.512,547.722,286.5,0.1346427238515929,0.9818011055436924,0.6120221063080304,3.178,-0.2613701932599158
2023-08-31 18:00:00,81.561,944.748,548.285,280.381,0.0780337497566052,1.0043256764834474,0.5669767747480262,3.04,-0.632602134174246
2023-08-31 19:00:00,82.226,949.238,553.65,282.159,0.0245686520637556,0.9813198310147072,0.5715759463024852,3.194,-0.6289265704028174
2023-08-31 20:00:00,81.035,934.68,549.671,281.475,0.0961295212082053,1.021488494694622,0.4971812630385021,3.159,-1.1634388389968724
2023-08-31 21:00:00,81.832,911.465,549.911,276.491,-0.0276197988325573,0.8911937962152435,0.4072762590911555,3.239,-1.1630378764035278
2023-08-31 22:00:00,81.164,934.459,553.431,276.297,0.0551092807674662,0.9778195607225189,0.4538686444448815,3.206,-1.1631610637063023
2023-08-31 23:00:00,75.684,868.594,536.748,278.625,-0.4287567742137588,0.7054572426676526,0.3443403832211427,3.277,-1.163095846898951
2023-09-01 00:00:00,70.191,811.075,526.306,264.325,-0.8274515645137116,0.3992921079425856,-0.1178009541048739,3.396,-1.1632504348867465
2023-09-01 01:00:00,58.312,705.552,485.393,262.048,-1.6380262168441402,-0.2450265480935364,-0.4578966992872367,3.54,-1.3511748514886182
2023-09-01 02:00:00,46.973,607.127,435.515,253.666,-1.450702147214005,-0.7532637311832312,-1.0267148070064342,4.111,-2.0293163673172714
2023-09-26 13:00:00,48.475,624.032,449.941,237.025,0.2663640911717082,-0.4377840120843452,-0.5660230595636329,4.047,-2.1836900457172903
2023-09-26 14:00:00,48.127,648.495,422.763,274.551,0.1850716519180693,0.065875635122463,-0.0485797007027911,3.544,-2.0166064035058024
2023-09-26 15:00:00,50.114,705.506,393.971,264.302,0.2976111959104736,0.3717500527766563,0.3192668315489745,3.248,-1.386328655657894
2023-09-26 16:00:00,65.595,771.326,428.742,274.106,0.4079995692911075,0.8373721807044587,0.6132132876027309,3.258,-1.1641972863119938
2023-09-26 17:00:00,66.561,779.853,437.375,281.817,0.002696942064847,0.6278896054710025,0.5349972023103935,3.271,-1.1639026029602586
2023-09-26 18:00:00,77.249,890.532,470.33,284.929,0.1236014200064952,0.908476907035786,0.521094499307335,3.194,-0.8531359604599871
2023-09-26 19:00:00,74.878,873.731,460.238,274.996,0.0526850675869753,0.7172285208994772,0.1906856315225532,3.104,-0.2448301562884854
2023-09-26 20:00:00,81.763,906.032,473.408,280.78,0.346025626719739,1.0304386580923428,0.5027865878070864,2.808,-0.0353230213170318
2023-09-26 21:00:00,82.912,917.043,481.826,287.446,0.6105344745888088,1.2349593921016424,0.7357581951424875,2.834,-0.220938991774197
2023-09-26 22:00:00,80.116,899.493,469.033,294.103,0.3732991959086768,1.147681510531408,0.7607668443177278,2.827,-0.0224585481170301
2023-09-26 23:00:00,82.592,950.364,519.694,289.666,0.2199813874627625,1.1773824891169646,0.5948494451872596,3.19,0.1208884389687011
2023-09-27 00:00:00,92.795,933.712,558.877,280.78,-0.193292971361529,0.8696053136594278,0.4529967253563904,3.164,0.3726645573115885
2023-09-27 01:00:00,91.321,907.734,555.297,283.447,-0.0460555931901153,0.764884025565807,0.508763716314915,3.166,-0.0481874945170328
2023-09-27 02:00:00,79.003,832.647,482.279,286.113,-0.2743657574636231,0.4651727842804397,0.1902267004555889,3.308,-0.6436288254885335
2023-09-27 03:00:00,64.506,696.176,420.607,283.447,0.1014563500503067,0.5112415664432348,-0.0497584419501927,3.534,-1.1644943851010383
2023-09-27 04:00:00,61.951,681.962,384.667,262.22,1.1716654677299945,0.467197869597924,0.1126934050550782,3.457,-1.323608123202901
2023-09-27 05:00:00,60.98,676.136,391.264,265.937,0.8260982359139879,0.3382115043797268,0.296893138230706,3.498,-1.1663953342634608
2023-09-27 06:00:00,60.591,671.755,387.246,275.293,0.4004835998483536,0.4061051596426801,0.6340955212025006,3.545,-1.1665885692482052
2023-09-27 07:00:00,60.381,655.576,388.097,286.854,0.9004567601662326,0.2973234893751741,0.8563517249824258,3.505,-1.1661199744102
2023-09-27 08:00:00,59.772,665.332,385.911,301.49,0.8953409951703967,0.7956712067023511,0.7209911875163176,3.613,-2.5794178008798503
2023-09-27 09:00:00,61.29599999999999,638.555,382.526,268.612,-0.0327522301047847,0.3114060664100266,-0.0852754699855332,3.495,-2.1621916861072914
2023-09-27 10:00:00,60.779,671.017,385.711,260.583,0.6231118377309096,0.6656813501450376,0.189609268647656,3.383,-2.838630621121525
2023-09-27 11:00:00,86.83,718.403,389.299,271.285,-0.0402552334601709,0.7809793407955093,0.6227156890217866,3.486,-0.9027560713742788
2023-09-27 12:00:00,78.142,813.382,434.386,280.632,-0.7531321608131636,0.1888474635997733,0.4395614085215897,3.447,-0.312193338903008
2023-09-27 13:00:00,76.37100000000001,814.354,419.437,291.93,-0.3635045727043033,0.5183416773659232,0.598241701407272,3.158,0.1576440766829912
2023-09-27 14:00:00,61.64,790.88,407.661,280.78,-0.4251477158260396,0.3715651707229065,0.2882694508055497,2.834,1.1844943834513209
2023-09-27 15:00:00,47.353,646.707,387.595,274.003,-0.5060959006957718,-0.1472081874906708,0.1825456631761968,3.953,-0.5074906692220784
2023-09-27 16:00:00,62.043,677.823,386.714,269.103,0.8633852559506583,0.4533982226307112,0.107833893413566,3.059,-1.5478175132600709
2023-09-27 17:00:00,66.624,689.909,409.604,255.82,-0.2993602095989155,-0.0073741236649264,-0.2376761941530553,3.82,-2.998419345928037
2023-09-27 18:00:00,61.901,647.956,387.251,257.057,-0.2379488585584581,-0.1893350536326554,-0.3224162426702439,3.456,-2.840406051397153
2023-09-27 19:00:00,69.485,710.864,448.259,261.968,-1.1908709714579897,-0.2793860292163609,-0.0761595427089431,3.489,-1.7414147107834763
2023-09-27 20:00:00,71.06,737.642,480.947,270.84,-1.365554454403178,-0.0917992690766587,-0.2285558143299441,3.335,-0.6656822081171077
2023-09-27 21:00:00,72.169,764.957,505.35,261.522,-1.5553312992941135,-0.2412507719639816,-0.1426695299922828,3.701,-1.34726918959408
2023-09-27 22:00:00,71.93,758.788,502.922,263.752,-1.6058321015458596,-0.1044742278447566,-0.1775047849483023,3.347,-0.0565313792125886
2023-09-27 23:00:00,72.278,925.825,508.245,282.9,0.0341607949944619,0.6391641474714816,0.9618383416674052,3.146,-0.63354621879166
2023-09-28 00:00:00,68.886,938.568,557.848,284.233,-0.5381152463115852,0.4060282002671209,1.011217590312282,3.303,-0.9655516803340792
2023-09-28 01:00:00,66.794,943.609,529.008,281.521,-0.2351496234642887,0.5449859560451418,1.1886153551798868,3.434,-1.1471810621743084
2023-09-28 02:00:00,56.622,755.007,405.348,279.742,-0.8171698134275857,0.1349769383737732,0.2951751202941125,3.409,-1.4173349993743405
2023-09-28 03:00:00,54.123000000000005,748.966,396.1,268.612,-0.5735405069164405,0.2113978731272564,0.1758679966989333,3.482,-0.970877971160963
2023-09-28 04:00:00,54.751,760.767,395.225,268.612,-0.6735538580145246,0.1527400865027383,0.2572816838475545,3.456,-1.301554740574327
2023-09-28 05:00:00,55.199,744.893,392.748,272.13,-0.7969999200113029,0.1492460614908387,0.3543132643254881,3.479,-1.1648108073885572
2023-09-28 06:00:00,53.744,749.518,394.005,275.396,-0.9070699211386464,0.216217633897143,0.3918537682499468,3.454,-1.1650451048075596
2023-09-28 07:00:00,53.597,739.219,388.807,285.92,-0.7526400010028337,0.2931285863239181,0.3043259235476538,3.435,-1.1650016269359922
2023-09-28 08:00:00,53.226,748.748,394.294,270.543,-0.6066585053052584,0.3116557222922675,0.2385392653892175,3.46,-1.2445835021171772
2023-09-28 09:00:00,51.89,740.582,400.651,270.246,-0.8111430861212118,0.3155109432475285,0.2820628881497302,3.37,-0.9655516803340792
2023-09-28 13:00:00,46.914,715.743,386.549,266.234,-1.3297267156204111,-0.3713855351076399,-0.2606539302482644,3.932,-1.072077496871754
2023-09-28 14:00:00,56.384,735.091,387.002,269.012,-1.5239406608045911,-0.0802977703843627,-0.3122179052356034,3.778,-1.0205900188785444
2023-09-28 15:00:00,74.74600000000001,702.909,386.33,261.133,-1.5297550356801344,-0.0055136513571715,-0.4343150440423891,3.874,-0.9797551225391028
2023-09-28 16:00:00,77.529,727.621,391.559,267.423,-1.5736218776469326,-0.0731037108466241,-0.4624239581152149,4.042,-1.036568891359196
2023-09-28 17:00:00,72.233,720.634,387.536,261.178,-1.542471958297968,-0.1719509678907013,-0.3786289242940789,3.701,-0.9247167839946372
2023-09-28 18:00:00,74.507,702.063,385.897,263.261,-1.6567296587948412,-0.1833551218830807,-0.4509122006468328,3.935,-0.7773560711175207
2023-09-28 19:00:00,55.235,702.071,385.475,271.137,-1.6130436079271406,-0.222119288407401,-0.3694112882330179,3.887,-1.009937437224777
2023-09-28 20:00:00,54.421,700.822,385.136,271.137,-1.627287409700654,-0.2585204959264288,-0.4568700168414868,3.947,-0.8323944096619862
2023-09-28 21:00:00,52.077,701.47,387.368,263.112,-1.642447538632511,-0.2822821362881156,-0.4519014414142906,3.941,-0.7436228958805905
2023-09-28 22:00:00,51.551,699.598,384.809,266.486,-1.6747640616782984,-0.3382613457297838,-0.3423191602809357,3.916,-0.8909836087577071
2023-09-28 23:00:00,50.355,707.573,385.228,271.879,-1.776049810638234,-0.3917017315351208,-0.2296853070926645,3.913,-0.7311948839511949
2023-09-29 00:00:00,51.967,696.354,385.534,277.621,-1.7778739407760695,-0.4226125722098541,-0.2307442818729864,3.919,-0.4879609361901711
2023-09-29 01:00:00,51.225,704.507,389.258,292.727,-1.6260681995218331,-0.1364068569354587,-0.0630471297715437,3.964,-1.1413192776212426
2023-09-29 02:00:00,53.203,700.731,385.43,270.051,-1.541858524070302,-0.2136740883186566,-0.3101721059086921,4.002,-1.1649219175047851
2023-09-29 03:00:00,52.489,705.392,389.693,265.594,-1.606312056673968,-0.3265056601178454,-0.3054566334853438,3.941,-0.8945344693089629
2023-09-29 04:00:00,53.002,705.94,387.832,269.457,-1.7272648160631914,-0.3472937795385974,-0.2596008287259088,3.942,-0.8235172582838464
2023-09-29 05:00:00,55.451,729.81,394.756,274.357,-1.619537865566927,-0.2817182036915008,-0.1360527739129478,3.945,-1.1058106721086842
2023-09-29 06:00:00,53.89,704.996,387.323,280.039,-1.520330844176611,-0.2215508618873118,-0.0578452665716857,3.941,-1.1644726461652546
2023-09-29 07:00:00,54.993,704.551,388.572,290.508,-1.591942493282216,-0.2630519984231023,-0.0191506783240971,3.961,-1.0809546482498935
2023-09-29 08:00:00,56.114,704.717,388.241,283.254,-1.6732382319181385,-0.2322277429717642,-0.2358341430179258,3.932,-0.906962481238358
2023-09-29 09:00:00,70.71799999999999,688.978,386.683,265.297,-1.7752572332477643,-0.1355310975540989,-0.4692460783086123,3.701,-0.9247167839946372
2023-09-29 10:00:00,74.37899999999999,715.756,387.229,274.254,-1.6369398102364972,-0.00816584957058,-0.4290575599015011,3.764,-1.1648518698228154
2023-09-29 11:00:00,73.674,713.813,387.27,281.373,-1.6187678044629432,0.0315945174771518,-0.2700993773650695,3.736,-1.1650112886852293
2023-09-29 12:00:00,74.045,693.388,386.165,289.37,-1.6011089275589774,0.0100350703767853,-0.3162846387700899,3.582,-1.070302066596126
2023-09-29 13:00:00,76.416,696.752,394.762,270.246,-1.4481989572372245,0.1644377160877753,-0.36184949274068,3.498,-1.7201095474759416
2023-09-29 14:00:00,78.097,716.058,403.741,269.057,-1.2021021003467414,0.4446138152608931,-0.2043573885741118,3.497,-2.066072005031561
2023-09-29 15:00:00,65.04599999999999,718.44,407.111,275.841,-1.0127644700364795,0.3941686335660641,-0.063501443854699,3.588,-1.973996076890733
2023-09-29 16:00:00,69.591,698.013,406.342,275.396,-1.2399344084806272,0.3078433312241792,-0.1839401414508093,3.527,-1.7343129896809648
2023-09-29 17:00:00,49.673,681.69,405.06,266.04,-1.3231854750551568,0.1258326322462224,-0.1759717353570133,3.582,-1.4191727812600547
2023-09-29 18:00:00,50.47,700.639,389.138,270.497,-1.424412431727607,0.0138604637067537,-0.1230832155478229,3.396,-1.4063083080600538
2023-09-29 19:00:00,51.94,696.591,390.134,275.841,-1.1166241556128218,-0.0013921182477639,-0.0526101752578256,3.444,-1.16490500944362
2023-09-29 20:00:00,53.097,682.927,386.037,283.55,-1.385215568207809,0.0749318187178069,0.0260956735197005,3.403,-1.1647914838900828
2023-09-29 21:00:00,53.089,689.013,384.256,282.809,-1.4059734360727252,0.1108217745625004,-0.158212959848114,3.361,-1.1649315792540225
2023-09-29 22:00:00,53.922,684.781,385.827,267.229,-1.5670042549344754,0.0023398405809521,-0.3016507650366872,3.445,-1.1647407597065873
2023-09-29 23:00:00,54.411,672.391,384.402,269.903,-1.2836791840539548,0.0077697630928176,-0.2740162552578887,3.483,-1.165558881031453
2023-09-30 00:00:00,55.455,693.354,386.782,275.247,-1.571960183175179,0.0905385710538956,-0.1547693182075501,3.419,-1.164967810813662
2023-09-30 01:00:00,55.231,690.826,386.138,281.624,-1.4626601230830003,0.0838229320107021,0.0138928888048072,3.447,-1.3064342932546382
2023-09-30 02:00:00,54.769,682.633,383.616,292.92,-1.4182029213019385,0.1533588564560973,-0.0422395339589829,3.432,-1.2016839069925915
2023-09-30 03:00:00,53.345,678.985,382.092,268.76,-1.5265037271028814,0.0869938783955103,-0.309460428040596,3.434,-1.2815782693958475
2023-09-30 04:00:00,54.077,696.873,387.845,267.869,-1.2465998663215296,0.029911385760604,-0.2361989779771939,3.415,-1.3667989226259871
2023-09-30 05:00:00,55.675,690.299,385.096,272.324,-1.2579307958918426,0.025017532171809,-0.2018177624873521,3.457,-1.4040829584141732
2023-09-30 06:00:00,57.121,684.458,388.673,279.001,-1.427824018987394,0.0454926068138958,-0.1059868233112992,3.457,-1.1784233542314548
2023-09-30 07:00:00,56.233,680.771,389.021,282.114,-1.458261468581766,0.0397149760122457,-0.2312812876543396,3.437,-1.015263728051661
2023-09-30 08:00:00,57.776,685.807,393.179,266.085,-1.2720944722995742,-0.0869318349198493,-0.3217966391458067,3.422,-1.4005320978629174
2023-09-30 09:00:00,58.417,688.119,403.843,269.206,-1.3299111522895335,-0.0765963475648894,-0.2528330967768364,3.493,-1.164919502067476
2023-09-30 10:00:00,58.893,691.859,401.455,273.215,-1.2480936026793543,-0.0071650008174829,-0.1540773106727169,3.419,-1.1651006598656737
2023-09-30 11:00:00,59.342,703.342,414.867,283.447,-1.1551682181626073,0.0852424039903005,-0.1841522816853162,3.418,-1.314419213774328
2023-09-30 12:00:00,58.61,687.657,413.145,266.531,-1.550960425610376,-0.0120690579312739,-0.3411136285066375,3.46,-1.2500968477743208
2023-09-30 13:00:00,59.708,684.298,409.792,267.423,-1.1476113698280552,0.023658857054191,-0.2221547074817292,3.417,-1.3667989226259871
2023-09-30 14:00:00,59.936,707.981,414.997,274.106,-1.2480645984654255,-0.0096445408586024,-0.1648353177845868,3.434,-1.164752836893134
2023-09-30 15:00:00,58.536,693.094,410.979,279.001,-1.1942157950794343,0.0457565714239616,-0.0426871595792971,3.46,-1.1650281967463945
2023-09-30 16:00:00,57.561,695.552,404.423,286.113,-1.0466189005787645,0.1849001933424493,0.1303753669287028,3.434,-1.264799102860037
2023-09-30 17:00:00,56.266000000000005,708.579,408.87,293.557,-0.9665879003826277,0.2361780905281173,0.3233859687213041,3.425,-1.3677148884600483
2023-09-30 18:00:00,57.213,700.086,403.795,303.749,-0.8997503543200148,0.3010777314327273,0.344528980044279,3.388,-1.4023075281385455
2023-09-30 19:00:00,57.859,690.463,406.004,280.039,-1.2853845935817882,0.3399367635374147,-0.1591390391422735,3.36,-1.533689368535011
2023-09-30 20:00:00,53.106,698.532,403.257,269.697,-1.5379603082277875,0.0618189417842648,-0.0419050208656281,3.397,-0.9087379115139862
2023-09-30 21:00:00,51.546,694.349,401.15,274.448,-1.5833117246163189,-0.029298161387347,0.0772094767097175,3.442,-1.1646996972723291
2023-09-30 22:00:00,53.271,698.765,400.439,282.011,-1.2369098368723852,-0.0778125831705215,0.1424642987296757,3.377,-1.0774037876986378
2023-09-30 23:00:00,53.647,690.924,402.618,276.229,-1.345258484836041,-0.1327938027729442,-0.1502012880475724,3.438,-0.6637285334773343
2023-10-01 00:00:00,63.489,800.288,446.898,275.784,-1.1502893662855578,0.3068251296115628,0.540494441256953,3.235,-0.4719820637095201
2023-10-01 01:00:00,64.368,788.01,441.947,281.567,-1.2487829633096397,0.3441548366496001,0.5557395006862348,3.195,-0.3814351196524967
2023-10-01 02:00:00,66.725,799.705,468.855,293.113,-1.212924061415043,0.4188041436383579,0.4877384780718421,3.284,-0.1417520324427284
2023-10-01 03:00:00,68.864,800.436,476.022,277.073,-1.1659853325727194,0.4248197211204187,0.3521044537240204,3.309,-0.4631049123313803
2023-10-01 04:00:00,68.039,811.225,476.871,277.518,-1.2865914843883866,0.3240937507720385,0.259824486035932,3.242,-0.372557968274357
2023-10-01 05:00:00,67.04599999999999,809.671,475.157,282.41,-1.1584244150391754,0.5226974102081564,0.4222483166737412,3.22,-0.8199663977325906
2023-10-01 06:00:00,64.666,783.618,466.824,287.491,-0.6893240352012827,0.5617018091293,0.4726774677839825,3.252,-0.1790360682309151
2023-10-01 07:00:00,65.393,799.85,470.22,293.705,-0.5770579161406036,0.5108343980904654,0.565966307596847,3.306,-0.3086424783517522
2023-10-01 08:00:00,66.286,804.73,471.335,305.667,-0.3712030669097198,0.57945056484992,0.7937343290997984,3.197,-0.4080665737869153
2023-10-01 09:00:00,68.767,795.842,478.128,301.683,-0.8168052926549727,0.5204173114693376,0.5736119120081354,3.335,-0.2553795700829148
2023-10-01 10:00:00,68.396,803.769,473.386,278.602,-0.8050823452260053,0.5100089498025584,0.3844684711495007,3.236,-0.5785078802471949
2023-10-01 11:00:00,68.45500000000001,798.318,474.78,282.159,-0.5497213646944139,0.4352496175634311,0.4168280343204418,3.237,-0.5039398086708226
2023-10-01 12:00:00,68.542,800.282,470.73,288.083,-0.4847406096064124,0.5168214274256454,0.4809468947970031,3.207,-0.4719820637095201
2023-10-01 13:00:00,67.76400000000001,819.743,473.992,294.296,-0.321028812574229,0.6569444916388582,0.5997712456840392,3.236,-0.596262183003474
2023-10-01 14:00:00,64.812,789.133,468.175,308.174,-0.2330269767894606,0.7449980826143617,0.6742221856343745,3.258,-0.6619531032017065
2023-10-01 15:00:00,67.412,795.738,474.683,281.909,-0.374106126190289,0.6127287568892871,0.3004855134798678,3.274,-0.4258208765431944
2023-10-01 16:00:00,69.97999999999999,805.979,467.967,282.353,-0.525851004366611,0.4978167529205857,0.3009916066326665,3.261,-0.1967903709871939
2023-10-01 17:00:00,72.155,798.556,487.874,281.019,-0.9590931886060214,0.4671611941450518,0.2380192056028972,3.309,-0.1293240205133336
2023-10-01 18:00:00,72.155,807.362,489.383,275.681,-1.3077129410926418,0.404291507047181,0.1339340199434638,3.24,-0.0742856819688681
2023-10-01 19:00:00,73.17099999999999,817.962,488.676,279.685,-1.283935539639056,0.4344575490796863,0.2622741417129264,3.239,-0.0512050883857054
2023-10-01 20:00:00,75.139,838.046,492.001,291.68,-1.2070925522898228,0.4276708440005077,0.4034939616365927,3.223,-0.2500532792560312
2023-10-01 21:00:00,73.702,812.585,489.629,281.464,-1.1228076052443872,0.4632206498102668,0.2863092021897258,3.209,-0.4932872270170551
