timestamp,leito_temp_average,esp_comb_ff_b_saida_temp,fornalha_leito_temp_10_12,fornalha_leito_temp_13_15,fornalha_leito_temp_16_18,fornalha_leito_temp_1_3,fornalha_leito_temp_4_6,fornalha_leito_temp_7_9,temp_vapor_reaquec_1,lms_pdr_bin_flud_air_htr_temp,miain_vapor_temp,t_bfbp_b_entrada_temp,temp_no_6_hp_heater_feed_wtr,temp_no_7_hp_heater_feed_wtr,temp_no_8_hp_heater_feed_wtr,temp_gas_in_econ_lado_a_saida,temp_gas_in_econ_lado_b_saida,temp_hot_pri_air_in_preaq_ar_saida,temp_ar_flu_ap_vent_saida_head_pipe,temp_1_fornalha_a_inner,temp_1_fornalha_b_inner,temp_3_fornalha_a_inner,temp_3_fornalha_b_inner,temp_3_lph_saida_wtr,temp_4_lph_saida_wtr,temp_cnd_bomba_saida_header,temp_cnd_agua_desaerador_entrada,temp_fornalha_a_saida,temp_fornalha_b_saida,temp_gas_in_preaq_ar_saida,temp_gas_in_ltr_lado_a_entrada,temp_gas_in_ltr_lado_a_saida,temp_gas_in_ltr_lado_b_entrada,temp_gas_in_ltr_lado_b_saida,temp_ar_flu_ap_vent_a_saida,temp_ar_flu_ap_vent_b_saida,temp_ar_flu_ap_vent_c_saida,temp_cyclone_a_entrada,temp_cyclone_b_entrada,temp_cyclone_c_entrada,differential_pressao_fornalha_a,differential_pressao_fornalha_b,esp_comb_ff_a_entrada_pressao_1,esp_comb_ff_a_entrada_pressao_2,esp_comb_ff_b_entrada_pressao_1,esp_comb_ff_b_entrada_pressao_2,esp_comb_ff_b_saida_pressao,vent_tiragem_vent_a_saida_pressao,vent_tiragem_vent_b_saida_pressao,lms_pdr_bin_flud_blwr_pressao,pressao_2_3_fornalha_b_leito,pressao_1_fornalha_a_leito,pressao_1_fornalha_b_leito,pressao_3_fornalha_leito,pressao_fornalha_a_inf,pressao_fornalha_b_inf,pressao_ar_sec_vent_a_saida,pressao_ar_sec_vent_b_saida,pressao_air_in_stm_preaq_ar_paf_a_saida,pressao_air_in_stm_preaq_ar_paf_b_saida,pressao_hot_pri_air_in_preaq_ar_saida,pressao_hot_ar_sec_saf_a_in_preaq_ar_sai,pressao_condensado_bomba_a_entrada,pressao_condensado_bomba_b_entrada,pressao_gas_in_preaq_ar_saida,pressao_gas_in_econ_lado_b_saida,pressao_gas_in_ltr_lado_a_entrada,pressao_gas_in_ltr_lado_a_saida,pressao_gas_in_ltr_lado_b_entrada,pressao_gas_in_ltr_lado_b_saida,pressao_ar_flu_ap_vent_a_saida_head,pressao_ar_flu_ap_vent_b_saida_head,pressao_ar_flu_ap_vent_c_saida_head,pressao_ar_flu_ap_vent_saida_head_pipe,u_valve_a_entrada_static_pressao,u_valve_b_entrada_static_pressao,u_valve_c_entrada_static_pressao,vacuum_pres_from_tcs,vazao_agua_alimentacao,vazao_cnd_agua_before_desaerador,vazao_output_belt_carvao_fdr_a1,vazao_output_belt_carvao_fdr_a2,vazao_output_belt_carvao_fdr_b1,vazao_output_belt_carvao_fdr_b2,vazao_output_belt_carvao_fdr_b3,vazao_output_belt_carvao_fdr_b4,vazao_output_belt_carvao_fdr_c1,vazao_output_belt_carvao_fdr_c2,vazao_total_a,vazao_total_b,vazao_total_c,vazao_vapor_principal,total_fuel_vazao,corr_ar_alta_press_vent_motor_a,corr_ar_alta_press_vent_motor_b_a,corr_ar_alta_press_vent_motor_c_a,corr_induced_draft_vent_motor_a,corr_induced_draft_vent_motor_b_a,corr_primary_air_vent_motor_a,corr_primary_air_vent_motor_b_a,corr_secondary_air_vent_motor_a,corr_secondary_air_vent_motor_b_a,dev_corrente_a,desaerador_pressao,desaerador_upstream_pressao,pressao_tambor,pressao_vapor_reaquec,pressao_vapor_principal,pressao_condensado_bomba_a_saida,pressao_condensado_bomba_b_saida,preaq_ar_main_motor_phase_u_corrente_nan,preaq_ar_main_motor_phase_w_corrente_nan,vent_tiragem_vent_a_move_impeller_pos_fb,vent_tiragem_vent_b_move_impeller_pos_fb,porcentagem_de_ar_primario,pressao_fornalha,pressao_1_fornalha_a_sup,pressao_1_fornalha_b_sup,pressao_fornalha_a_medio,pressao_fornalha_b_medio,burner_perc_do_ar_total,carvao_perc_do_ar_total,inf_perc_do_ar_total,o2_medio,desaerador_agua_nivel,nivel_tambor,lado_a_nivel_tambor,lado_b_nivel_tambor,ar_prim_vent_a_fq_speed_feedback,ar_prim_vent_b_fq_speed_feedback,ar_sec_vent_a_fq_speed_feedback,ar_sec_vent_b_fq_speed_feedback,poeira_concentrat_raw_flue_gas_mg_m3,so2_con_clean_flue_gas_rectifi_mg_m3,so2_concentration_raw_flue_gas_mg_m3,fsh_saida_coletor_temp_adegc_min,hi_temp_rh_temp_adegc_min,vazao_ar_total_knm3_h,vazao_ar_prim_total_knm3_h,1_lms_pdr_bin_continous_lvl_m,2_lms_pdr_bin_continous_lvl_m,vent_tiragem_a_volumetric_vazao_rate_cal,vent_tiragem_b_volumetric_vazao_rate_cal,fsh_saida_coletor_pres_mpa,hi_temperture_reheol_pres_mpa,media_horaria_so2_apos_fgd_mg_nm3,so2_con_raw_flue_gas_rectified_mg_nm3,unit_actual,status_operacao,tau_densa,tau_diluida,tau_backpass,tau_global,coal_flow_furnace_t_h,coal_flow_total_ref_t_h,air_total_knm3_h,air_primary_knm3_h,air_secondary_knm3_h,air_total_nm3_h,air_primary_nm3_h,air_secondary_nm3_h,air_primary_share_pct,o2_excess_pct,air_primary_press_z,air_secondary_press_z
2024-03-10 22:00:00,42.288,-5.032,810.943,811.522,825.772,859.694,831.063,843.094,3.419,95.585,15.114,728.474,149.666,221.569,251.304,305.939,-2.814,14.907,52.116,1.624,796.103,446.249,814.701,3.63,113.414,3.599,-0.179,810.393,31.439,-4.174,723.908,511.776,-2.165,-2.502,96.276,54.318,-0.076,835.35,860.544,-1.669,790.115,0.942,132.104,-4.261,-4.237,-4.201,-4.208,42.68,44.855,275.84,2.194,3.927,1.561,3.963,2.253,832.753,1318.272,9.324,9.162,15.628,15.72,860.719,-68.087,-0.037,274.848,-2.88,721.831,-2.179,16.488,-2.503,96.437,27.641,95.753,281.265,-1.166,-1.414,302.512,534.145,1.279,149.706,39.405,37.615,35.427,35.313,34.022,33.528,29.952,33.871,77.02000000000001,138.29,63.82300000000001,806.464,3.142,54.473,38.711,38.545,270.87,269.847,242.258,15.618,67.45,252.603,0.858,181.77,802.283,23.555,540.155,862.934,-69.48,37.704,0.076,15.228,226.303,226.151,53.662,397.458,8.628,66.321,479.3,0.813,6.6696,807.679,5.8917,451.199,0.967,279.288,-19.103,1.015,8.08,3133.423,1317.863,11.629,0.955,3023.644,9.348,-0.0,0.002,819.388,768.792,8.514,119.792,0.992,122.846,0.072,71.509,390.809,8.419,6.513,1,-0.1185014912475692,-0.4718965995164064,-0.552120882603599,-0.3808396577891915,63.82300000000001,3.142,819.388,768.792,50.596,819388.0,768792.0,50596.0,93.82514754914642,451.199,-0.443070745011471,0.9466569628947756
2024-03-10 23:00:00,-200.648,-5.04,814.307,803.544,821.854,852.738,834.74,834.739,3.407,97.338,15.181,730.226,149.543,221.119,251.304,310.215,-2.876,14.698,52.137,1.423,794.99,207.661,807.062,3.637,113.414,3.604,0.215,810.347,-191.218,-4.228,726.639,516.887,-2.273,-2.586,94.507,54.342,-0.075,840.164,855.702,-1.766,788.631,1.001,133.528,-4.321,-4.257,-4.23,-4.229,40.132,41.605,275.692,2.132,3.601,1.417,3.537,2.067,830.256,1256.784,8.661,8.475,15.423,15.205,849.533,-68.227,-0.037,279.845,-2.969,715.311,-2.282,16.538,-2.616,94.828,27.011,93.823,279.419,-1.551,-1.557,306.836,531.547,-4.473,149.543,37.876,37.716,35.523,35.729,33.436,33.848,29.504,33.633,75.592,138.536,63.137,804.549,3.168,54.476,39.1,39.008,269.065,259.84,242.807,15.397,58.295,252.74,0.834,181.77,793.097,20.991,539.632,860.782,-70.026,37.585,0.076,14.741,225.769,219.284,54.428,362.19,8.054,-216.487,226.384,0.772,5.8977,802.812,5.9796,447.423,0.965,278.055,-29.747,1.013,8.08,2887.222,1255.557,11.629,0.89,2769.756,8.371,0.016,0.001,820.358,749.321,8.651,119.865,5.798,123.332,-0.107,62.201,340.557,8.418,6.445,1,-0.2663979939688926,-0.7566558293107741,-0.464388673648221,-0.4958141656426292,63.137,3.168,820.358,749.321,71.03699999999992,820358.0,749321.0,71036.99999999993,91.3407317293182,447.423,-0.736805774999081,0.7539413802747038
2024-03-11 00:00:00,-186.0,-5.327,828.062,818.17,827.175,855.005,835.039,847.013,3.401,97.327,14.969,730.62,149.339,221.119,251.155,321.947,-3.024,15.042,52.089,1.5,791.12,207.203,812.239,3.645,113.252,3.614,0.215,814.529,-193.69,-4.456,716.129,510.444,-2.39,-2.736,94.185,54.3,-0.041,842.573,861.755,-2.009,789.818,0.982,139.429,-4.553,-4.513,-4.459,-4.502,44.725,44.252,276.137,2.148,3.459,1.43,3.232,2.121,834.007,1288.823,9.102,8.887,15.782,15.399,855.68,-68.9,-0.037,290.553,-3.1,706.091,-2.381,16.335,-2.775,94.507,26.223,93.341,280.795,-1.558,-1.639,318.576,535.554,-11.946,149.339,38.142,38.352,36.018,36.649,34.081,34.644,30.52,34.649,76.494,141.392,65.169,788.82,3.199,54.451,39.151,38.94,272.709,274.997,242.624,15.778,63.94,256.86,0.837,181.564,777.93,14.819,540.276,863.122,-70.085,37.229,0.076,14.798,229.355,230.423,54.119,390.318,8.398,-179.042,229.497,0.827,7.1884,806.389,5.9254,455.407,0.963,283.287,-37.786,1.011,7.944,3036.224,1288.142,11.629,0.92,2902.428,8.638,0.001,-0.007,823.37,770.771,8.914,119.728,-0.305,127.186,1.181,67.084,341.279,8.414,6.369,1,-0.0432409051265242,-0.7234617023576111,-0.3905835601318567,-0.3857620558719974,65.169,3.199,823.37,770.771,52.599000000000046,823370.0,770771.0,52599.00000000005,93.61174198719894,455.407,-0.5608455955797116,0.8749966190838134
2024-03-11 01:00:00,122.764,-4.754,812.066,816.674,823.501,853.796,835.114,840.908,3.388,,15.175,745.751,149.134,221.119,251.155,299.547,-2.589,15.115,52.092,1.871,788.522,528.464,806.172,3.584,112.443,3.553,-0.179,811.84,130.958,-3.981,724.009,493.68,-1.929,-2.275,92.578,54.319,-0.027,832.946,859.333,-1.489,783.886,1.004,137.556,-4.049,-3.989,-4.001,-3.964,40.018,42.039,275.692,2.532,3.81,1.775,3.622,2.366,829.276,1225.427,8.608,8.465,15.876,15.216,848.175,-69.549,-0.037,274.654,-2.649,709.148,-1.928,16.54,-2.272,93.06,25.593,91.895,279.99,-0.918,-1.121,297.003,537.772,-1.134,149.134,38.279,38.11,36.366,35.899,34.228,33.743,30.483,34.04,76.38900000000001,140.236,64.523,803.319,2.914,54.419,38.945,38.997,279.396,256.749,245.737,15.881,53.168,257.639,0.81,181.564,808.478,25.034,539.632,866.999,-71.211,36.992,0.07,14.764,226.99,213.181,55.327,396.788,7.975,105.323,600.059,0.839,7.1371,802.515,6.0082,449.926,0.957,281.026,-24.927,1.008,8.08,3404.724,1226.926,11.629,0.888,3156.478,9.859,-0.002,0.005,822.317,746.907,9.074,119.645,12.894,128.81,-0.143,58.661,381.69,8.414,6.296,1,-0.0756669096776467,-0.4759387191924247,-0.7448924389675579,-0.4321660226125431,64.523,2.914,822.317,746.907,75.40999999999997,822317.0,746907.0,75409.99999999997,90.82957059138994,449.926,-0.6481045442917637,0.7199231737773256
2024-03-11 02:00:00,-194.926,-5.059,820.569,812.267,819.309,849.95,827.607,835.716,3.391,97.249,15.181,717.828,149.543,221.119,250.857,298.366,-2.92,14.494,51.959,1.47,787.187,185.551,808.457,3.662,113.414,3.631,0.322,806.469,-197.81,-4.241,717.441,500.129,-2.255,-2.598,92.417,54.151,0.005,831.745,855.702,-1.862,782.358,0.984,127.372,-4.334,-4.281,-4.273,-4.254,38.148,41.299,275.247,1.98,3.433,1.319,3.552,2.012,827.928,1267.964,8.867,8.711,15.199,15.382,850.694,-68.811,-0.037,265.297,-2.989,714.347,-2.254,16.515,-2.613,92.578,24.806,91.413,279.117,-1.299,-1.61,294.683,536.412,-6.674,149.543,37.89,37.798,35.61,35.587,33.788,33.871,29.467,33.738,75.688,138.856,63.205,789.801,3.162,54.302,39.169,38.894,271.336,255.056,243.448,15.181,60.278,254.343,0.818,181.564,813.391,15.139,539.632,853.498,-69.656,36.874,0.076,14.93,227.219,217.758,53.698,391.931,8.243,-194.606,228.215,0.78,6.4483,802.865,5.9631,443.286,0.961,278.161,-26.826,1.012,8.08,3097.641,1268.237,11.629,0.89,3013.869,8.028,0.004,-0.002,817.267,753.538,9.16,119.508,9.918,119.888,0.215,64.612,388.251,8.414,6.224,1,-0.246049298910403,-0.8253405659545646,-0.7551143354247958,-0.6088347334299211,63.205,3.162,817.267,753.538,63.72900000000004,817267.0,753538.0,63729.00000000005,92.20218117212612,443.286,-0.6912628081484287,0.8065317909087556
2024-03-11 03:00:00,-69.452,-5.104,829.562,802.353,819.309,850.473,837.595,834.438,3.391,,15.157,719.415,149.543,221.269,251.155,301.91,-2.879,14.629,52.049,1.43,784.593,303.334,806.642,3.664,113.575,3.633,0.322,807.811,-72.199,-4.233,722.695,505.287,-2.239,-2.555,91.935,54.246,0.017,842.573,854.493,-1.838,780.775,0.907,127.981,-4.317,-4.297,-4.258,-4.272,41.49,43.954,275.395,2.055,3.494,1.382,3.274,2.022,826.651,1282.825,9.08,8.858,15.354,15.245,851.042,-69.051,-0.037,269.16,-2.964,714.1,-2.239,16.49,-2.589,92.096,24.019,90.931,279.453,-1.291,-1.578,298.571,534.459,2.884,149.502,37.675,38.014,35.798,36.169,33.857,33.637,29.82,34.008,75.689,139.461,63.828,793.455,3.206,54.476,39.254,39.214,264.653,266.511,245.187,15.376,62.323,251.733,0.823,181.523,803.778,26.941,539.61,854.107,-70.287,36.518,0.076,14.804,224.548,225.159,53.723,402.563,8.377,-63.868,346.273,0.737,6.1675,800.282,5.8777,444.559,0.961,279.177,-20.187,1.012,8.08,3031.418,1284.052,11.629,0.904,2921.493,9.18,0.0,-0.001,819.241,756.344,9.329,119.508,-0.381,118.673,0.25,67.297,357.696,8.404,6.148,1,-0.1648080367500285,-0.7268130667888709,-0.6357700855630722,-0.5091303963673238,63.828,3.206,819.241,756.344,62.896999999999935,819241.0,756344.0,62896.999999999935,92.32252780317393,444.559,-0.7035162131499811,0.8625175535294948
2024-03-11 04:00:00,35.925,-5.088,831.814,812.047,825.674,851.077,842.481,841.132,3.417,,15.081,723.146,149.543,221.718,251.602,305.451,-2.853,14.869,52.2,1.627,785.855,378.5,801.55,3.637,113.414,3.606,0.179,811.99,40.778,-4.21,729.27,511.732,-2.172,-2.537,91.614,54.355,0.031,847.396,861.755,-1.79,785.22,0.966,129.606,-4.284,-4.276,-4.228,-4.238,42.65,44.229,275.84,2.231,3.964,1.532,3.505,2.192,834.007,1282.825,9.075,8.94,15.62,15.794,849.684,-68.519,-0.038,273.763,-2.941,715.266,-2.197,16.466,-2.572,91.614,23.546,90.61,281.903,-1.337,-1.492,301.922,531.861,4.934,149.706,38.471,38.746,36.338,36.535,34.727,34.438,30.442,34.516,77.217,142.038,64.958,798.606,3.091,54.528,39.22,38.917,266.67,267.464,246.011,15.619,62.75,251.688,0.832,181.894,806.769,34.864,539.61,864.793,-70.122,36.4,0.076,15.25,223.099,224.319,53.701,390.999,8.487,39.77,434.668,0.736,6.3527,797.9,5.9526,451.889,0.967,283.74,-24.319,1.016,8.08,3114.197,1282.279,11.629,0.916,2969.745,9.302,-0.018,0.006,824.373,766.975,9.275,119.572,-1.907,119.685,0.107,66.718,449.284,9.014,6.141,1,0.0050107428216651,-0.6454950270297098,-0.4974509860886462,-0.3793117567655636,64.958,3.091,824.373,766.975,57.398000000000025,824373.0,766975.0,57398.00000000002,93.03737507172116,451.889,-0.4336483577079934,0.8603833518117044
2024-03-11 05:00:00,-47.892,-4.976,808.873,817.124,826.874,846.852,837.595,846.561,3.418,,15.002,729.045,149.747,221.718,251.602,308.991,-2.755,15.101,52.245,1.608,780.148,337.392,801.697,3.627,113.737,3.596,-0.215,813.334,-29.718,-4.114,730.586,516.887,-2.126,-2.452,91.614,54.451,0.034,840.164,864.179,-1.65,780.479,0.99,131.637,-4.199,-4.16,-4.129,-4.133,40.445,42.184,276.285,2.155,3.47,1.541,3.562,2.163,832.881,1237.152,8.608,8.498,15.853,15.29,844.857,-68.55,-0.037,278.659,-2.833,714.829,-2.147,16.386,-2.488,91.614,23.232,90.449,282.037,-1.257,-1.376,305.906,531.217,0.03,149.747,39.131,39.176,36.92,37.116,35.212,35.313,30.923,34.951,78.307,144.561,65.874,805.035,3.133,54.576,39.266,39.191,266.857,261.062,245.554,15.846,55.09,254.114,0.816,181.77,798.224,28.422,539.659,866.334,-69.992,36.4,0.076,14.856,222.336,219.36,54.803,381.322,8.049,-51.783,410.131,0.735,6.3195,795.67,5.9817,456.65,0.967,288.326,-27.442,1.018,8.08,3210.327,1239.197,11.629,0.879,3036.807,9.836,-0.016,0.003,822.185,762.845,8.863,119.426,3.815,120.9,-0.143,59.332,357.731,,6.16,1,-0.1191821357197095,-0.7197988249331116,-0.4379438714229138,-0.4256416106919117,65.874,3.133,822.185,762.845,59.33999999999992,822185.0,762845.0,59339.99999999992,92.7826462414177,456.65,-0.6210410140627664,0.7254075473603508
2024-03-11 06:00:00,-55.811,-5.31,810.586,819.72,829.574,854.214,843.686,848.928,3.375,,14.9,730.372,149.339,221.419,251.155,323.123,-2.925,15.722,51.963,1.606,786.423,329.793,811.093,3.615,113.414,3.578,0.143,817.37,-92.066,-4.401,722.695,497.55,-2.248,-2.637,91.774,54.138,0.036,840.164,865.392,-1.868,790.858,0.964,139.389,-4.486,-4.477,-4.42,-4.462,46.899,46.777,275.84,2.246,3.713,1.542,3.667,2.184,837.763,1273.281,9.04,8.829,16.512,15.588,853.61,-69.093,-0.037,291.1,-3.002,706.528,-2.247,16.234,-2.669,91.935,23.074,90.73,279.788,-1.207,-1.5,319.458,541.663,1.786,149.339,40.389,39.909,37.959,37.963,36.036,35.977,32.136,35.981,80.298,147.935,68.117,776.836,3.12,54.278,39.014,39.071,277.232,283.921,249.49,16.515,59.912,261.804,0.853,181.358,779.425,25.557,540.375,858.123,-70.524,36.4,0.076,15.033,233.398,237.061,54.951,387.019,8.343,-25.232,366.14,0.847,6.3987,804.676,5.7877,468.262,0.955,295.844,-21.843,1.003,8.08,3292.038,1270.282,11.629,0.941,3114.968,9.645,0.009,-0.003,822.217,781.029,9.289,119.407,-4.883,126.577,0.286,63.818,433.541,9.031,6.057,1,-0.0303328684461803,-0.6301434608938671,-0.4331824859324307,-0.3645529384241593,68.117,3.12,822.217,781.029,41.18799999999999,822217.0,781029.0,41187.99999999999,94.9906168322961,468.262,-0.3547412941259977,0.8494125821740743
2024-03-11 07:00:00,10.428,-5.032,808.051,811.128,820.955,851.947,847.003,840.187,3.367,,15.184,732.458,148.93,221.419,251.155,298.366,-2.787,15.496,51.977,1.657,785.165,401.434,806.938,3.594,113.252,3.563,-0.25,809.303,0.403,-4.175,726.639,496.26,-2.116,-2.455,91.935,54.194,0.034,837.756,858.122,-1.652,782.997,0.921,135.908,-4.263,-4.203,-4.207,-4.179,40.903,43.077,275.84,2.263,4.015,1.522,3.324,2.265,830.553,1181.935,7.996,7.889,16.283,15.571,850.09,-69.814,-0.037,271.536,-2.862,711.769,-2.106,16.516,-2.473,92.015,22.917,90.891,278.345,-1.234,-1.445,293.455,537.155,1.389,149.134,39.286,39.478,37.959,37.638,35.455,35.317,31.449,35.551,78.76400000000001,146.369,67.0,790.567,3.194,54.374,39.174,39.003,277.53,261.812,252.054,16.257,47.186,262.216,0.802,181.152,815.741,27.351,539.731,858.126,-71.273,36.044,0.076,15.079,228.439,219.36,56.497,399.356,7.488,28.418,436.178,0.754,5.4684,802.315,6.0571,464.768,0.949,292.813,-22.314,1.0,8.08,3200.18,1181.117,11.629,0.884,3009.05,9.79,-0.025,-0.02,818.148,750.436,9.194,119.407,8.316,127.389,-0.394,51.062,419.741,9.512,6.015,1,-0.1284496870168088,-0.6274826263365418,-0.7207443345735867,-0.4922255493089791,67.0,3.194,818.148,750.436,67.71199999999999,818148.0,750436.0,67711.99999999999,91.72374680375678,464.768,-0.4798638851689726,0.5608061426797251
2024-03-11 08:00:00,-61.442,-5.068,801.72,817.324,820.732,839.434,838.567,841.109,3.373,,15.086,711.062,149.339,220.923,250.662,300.729,-2.842,15.365,52.036,1.587,776.354,299.993,796.613,3.691,113.899,3.66,0.358,809.303,-54.529,-4.205,727.954,506.576,-2.144,-2.511,92.256,54.297,0.033,831.745,860.544,-1.729,776.483,0.926,127.697,-4.305,-4.267,-4.224,-4.23,41.04,43.81,274.904,2.16,3.752,1.462,3.479,2.172,829.051,1245.741,8.828,8.596,16.177,15.491,838.035,-68.99,-0.037,266.486,-2.925,706.237,-2.162,16.416,-2.54,92.337,22.681,91.132,278.311,-1.209,-1.41,295.616,533.936,0.533,149.339,39.51,39.414,37.304,37.592,35.455,35.478,31.532,35.478,78.924,145.829,67.01,784.801,3.14,54.462,39.306,39.203,270.772,265.182,252.374,16.145,57.135,261.53,0.844,181.358,809.973,22.864,539.087,848.347,-70.136,36.163,0.081,15.05,226.456,222.26,55.003,373.655,8.235,-70.918,358.037,0.732,5.7764,791.954,5.8431,463.868,0.956,291.541,-21.588,1.006,8.08,3149.979,1248.468,11.629,0.928,3052.732,8.813,0.008,-0.002,817.115,773.053,9.378,119.426,3.052,119.685,0.179,61.377,382.817,9.303,6.019,1,-0.2338541702664172,-0.8265599973435845,-0.6378960097859571,-0.5661033924653197,67.01,3.14,817.115,773.053,44.06200000000001,817115.0,773053.0,44062.000000000015,94.60761337143488,463.868,-0.4741451423395157,0.7729243243646059
2024-03-11 09:00:00,-112.986,-5.144,803.776,812.416,819.459,845.656,838.567,837.826,3.365,,15.165,717.136,149.339,221.119,251.006,304.861,-2.962,15.679,51.9,1.507,782.74,251.241,802.966,3.676,114.222,3.646,0.072,803.935,-120.814,-4.296,727.954,510.444,-2.275,-2.639,93.864,54.086,0.02,838.96,854.493,-1.82,784.285,0.924,130.743,-4.378,-4.354,-4.323,-4.345,41.063,43.527,275.247,2.148,3.513,1.424,3.752,2.044,825.525,1183.435,7.936,7.806,16.506,16.029,845.159,-68.938,-0.037,270.943,-3.033,712.643,-2.308,16.486,-2.668,93.944,22.799,92.578,276.868,-1.463,-1.538,298.923,532.004,5.559,149.339,40.106,40.367,37.304,37.867,35.601,36.068,31.82,35.606,80.473,146.83999999999995,67.426,784.258,3.203,54.247,39.174,39.066,264.253,266.01,257.227,16.487,47.827,265.558,0.855,181.152,793.311,26.502,539.087,847.845,-70.572,36.518,0.076,15.199,223.251,224.319,57.164,389.709,7.367,-107.081,305.76,0.739,5.5527,797.305,5.9564,474.134,0.952,294.297,-15.35,1.003,8.08,3051.712,1182.48,11.629,0.932,2939.746,9.569,-0.005,0.0,814.065,770.525,9.018,119.472,-0.229,120.698,0.036,51.031,335.164,8.778,6.122,1,-0.2605166227755859,-0.8304843064391751,-0.5646314073034433,-0.5518774455060681,67.426,3.203,814.065,770.525,43.54000000000008,814065.0,770525.0,43540.00000000008,94.65153274001462,474.134,-0.2666732059325649,0.545161829954823
2024-03-11 10:00:00,33.82,-5.166,801.613,813.535,822.229,851.239,840.523,839.481,3.428,97.176,15.062,727.58,149.747,221.868,251.9,310.17,-2.867,16.22,52.072,1.769,788.893,444.876,809.279,3.641,114.546,3.61,0.608,805.276,62.201,-4.264,729.27,518.176,-2.201,-2.553,95.633,54.313,-0.019,832.946,855.702,-1.801,788.186,1.049,134.402,-4.345,-4.337,-4.295,-4.299,44.397,45.312,276.285,2.403,4.015,1.676,3.555,2.37,828.3,1231.426,8.582,8.353,17.047,15.514,851.948,-69.031,-0.037,276.834,-2.926,719.204,-2.222,16.435,-2.56,95.874,23.428,94.346,281.836,-1.266,-1.431,304.578,530.716,0.092,149.747,40.852,41.044,38.938,39.126,36.915,36.888,33.083,36.81,81.89599999999999,151.867,69.893,807.871,3.12,54.441,38.865,38.98,270.596,273.296,256.082,17.051,52.74,263.132,0.882,181.77,809.118,18.749,538.443,865.155,-70.205,36.518,0.081,15.153,228.363,229.584,56.246,381.195,7.971,13.22,495.596,0.818,6.5617,807.486,5.8162,478.634,0.97,303.676,-18.533,1.02,8.08,3375.351,1228.699,11.629,0.961,3197.077,9.767,-0.014,-0.005,815.779,779.421,8.764,119.417,-1.831,123.535,0.179,58.691,364.797,8.724,6.167,1,-0.1729097686507576,-0.5625699923191877,-0.4696276208757719,-0.401702460615239,69.893,3.12,815.779,779.421,36.35799999999995,815779.0,779421.0,36357.99999999995,95.54315568309556,478.634,-0.321023016127789,0.7214795142489862
2024-03-11 11:00:00,96.671,-5.295,824.913,824.908,833.254,852.738,835.189,851.39,3.413,94.644,14.979,734.903,149.952,221.868,251.751,323.123,-2.885,16.336,52.229,1.806,787.409,475.729,806.966,3.6,114.869,3.569,0.179,818.716,95.618,-4.405,726.639,498.84,-2.203,-2.586,97.724,54.427,-0.057,837.756,866.605,-1.753,785.516,0.999,143.159,-4.479,-4.449,-4.389,-4.418,46.861,47.067,276.434,2.46,4.178,1.704,3.774,2.378,836.712,1277.644,8.922,8.738,17.204,15.525,849.533,-69.12,-0.037,290.463,-2.971,706.091,-2.216,16.332,-2.625,97.966,24.688,96.437,282.373,-1.342,-1.479,316.957,540.947,0.124,149.952,41.035,41.218,38.741,39.153,36.773,36.842,32.882,36.755,82.253,151.509,69.637,778.032,3.03,54.611,38.837,38.728,282.194,283.015,254.114,17.162,60.248,263.727,0.898,181.77,751.44,23.17,540.303,860.066,-70.404,36.755,0.081,15.17,237.213,237.137,55.391,340.011,8.32,103.125,524.39,0.791,6.3541,802.514,5.7827,478.916,0.968,303.776,-22.759,1.018,8.08,2497.36,1277.099,11.629,1.005,2327.061,9.21,0.025,0.005,824.073,785.879,8.4,119.609,0.153,130.028,0.429,63.635,268.552,8.462,6.228,1,0.1004517539770318,-0.4874822067244568,-0.4150527311842537,-0.2673610613105595,69.637,3.03,824.073,785.879,38.19399999999996,824073.0,785879.0,38193.99999999996,95.36521643106862,478.916,-0.2563155046273771,0.82403742586306
2024-03-11 12:00:00,-119.212,-5.076,826.712,811.52,823.277,860.381,837.294,837.447,3.398,94.232,15.478,742.533,149.543,221.073,250.811,298.366,-2.87,15.58,52.051,1.55,789.932,269.689,813.358,3.591,114.222,3.559,-0.143,809.303,-118.159,-4.247,724.009,496.26,-2.184,-2.54,99.334,54.247,-0.105,843.778,855.702,-1.856,792.537,1.005,140.916,-4.332,-4.285,-4.266,-4.24,41.002,42.802,275.498,2.141,3.537,1.49,3.282,2.174,828.076,1188.616,7.841,7.713,16.417,15.765,860.614,-69.178,-0.037,272.13,-2.952,716.331,-2.197,16.82,-2.567,99.415,26.105,97.885,280.762,-1.294,-1.464,294.433,536.511,2.041,149.543,39.652,39.552,37.364,37.625,35.826,35.537,31.788,35.583,79.20400000000001,146.352,67.371,806.315,3.22,54.496,38.951,38.854,281.208,265.339,255.395,16.375,46.637,260.294,0.881,181.564,814.886,23.001,539.016,867.909,-70.854,37.071,0.081,15.268,231.873,222.26,57.326,382.221,7.325,-118.159,338.628,0.811,5.7281,808.948,5.9361,471.863,0.96,293.265,-19.53,1.009,8.08,3373.215,1185.753,11.765,0.947,3169.098,9.233,-0.016,-0.004,819.983,750.15,7.925,119.865,9.995,131.857,-0.393,51.001,430.403,8.931,6.296,1,-0.086249411666618,-0.6828435601603123,-0.7180164160688646,-0.4957031292985983,67.371,3.22,819.983,750.15,69.83299999999997,819983.0,750150.0,69832.99999999997,91.48360392837414,471.863,-0.393423171845606,0.5406083862249988
